Groups:
MAMALIGA,52.5
sadao,202.99992
Snake,17.5
Zeus,82.5
Zorg,142.50002

Warriors:
MAMALIGA1,31.0
MAMALIGA2,21.5
sadao1,72.99999
sadao2,130.00002
Snake1,8.5
Snake2,9.0
Zeus1,43.5
Zeus2,39.0
Zorg1,75.33334
Zorg2,67.166664
