Groups:
BUZZ,179.89993
MAMALIGA,54.0
Snake,68.7
Zeus,117.5
Zorg,79.89998

Warriors:
BUZZ1,79.53333
BUZZ2,100.366684
MAMALIGA1,24.0
MAMALIGA2,30.0
Snake1,30.5
Snake2,38.2
Zeus1,61.0
Zeus2,56.5
Zorg1,36.700005
Zorg2,43.200005
