Groups:
MAMALIGA,42.0
Snake,63.5
SUE,157.83337
Zeus,111.5
Zorg,125.16671

Warriors:
MAMALIGA1,23.5
MAMALIGA2,18.5
Snake1,33.0
Snake2,30.5
SUE1,59.249992
SUE2,98.583336
Zeus1,57.0
Zeus2,54.5
Zorg1,66.74999
Zorg2,58.416656
