Groups:
MAMALIGA,89.166664
OOOCS,64.0
Snake,85.5
Zeus,117.5
Zorg,143.83333

Warriors:
MAMALIGA1,42.833336
MAMALIGA2,46.333336
OOOCS1,30.0
OOOCS2,34.0
Snake1,39.0
Snake2,46.5
Zeus1,66.5
Zeus2,51.0
Zorg1,67.5
Zorg2,76.333336
